timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/12 15:17:31.222, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:17:36.223, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:17:41.223, 0, NVIDIA L40S, 100 %, 59 %, 20479 MiB, 46068 MiB
2026/04/12 15:17:46.224, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:17:51.224, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:17:56.225, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:01.225, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:06.225, 0, NVIDIA L40S, 100 %, 59 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:11.226, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:16.226, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:21.227, 0, NVIDIA L40S, 100 %, 56 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:26.227, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:31.227, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:36.228, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:41.229, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:46.229, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:51.229, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:18:56.230, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:01.230, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:06.231, 0, NVIDIA L40S, 100 %, 60 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:11.231, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:16.231, 0, NVIDIA L40S, 89 %, 63 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:21.232, 0, NVIDIA L40S, 100 %, 52 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:26.232, 0, NVIDIA L40S, 100 %, 58 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:31.233, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:36.233, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:41.234, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:46.234, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:51.234, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:19:56.235, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:01.235, 0, NVIDIA L40S, 92 %, 73 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:06.236, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:11.236, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:16.237, 0, NVIDIA L40S, 99 %, 55 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:21.237, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:26.238, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:31.238, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:36.238, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:41.239, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:46.239, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:51.240, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:20:56.240, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:01.241, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:06.241, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:11.241, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:16.242, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:21.242, 0, NVIDIA L40S, 99 %, 57 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:26.243, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:31.243, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:36.244, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:41.244, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:46.244, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:51.245, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:21:56.245, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:01.246, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:06.246, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:11.246, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:16.247, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:21.247, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:26.248, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:31.248, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:36.249, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:41.249, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:46.249, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:51.250, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:22:56.250, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:01.251, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:06.251, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:11.252, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:16.252, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:21.252, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:26.253, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:31.253, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:36.254, 0, NVIDIA L40S, 92 %, 70 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:41.254, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:46.254, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:51.255, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:23:56.255, 0, NVIDIA L40S, 100 %, 56 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:01.256, 0, NVIDIA L40S, 100 %, 56 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:06.256, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:11.257, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:16.257, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:21.258, 0, NVIDIA L40S, 97 %, 58 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:26.258, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:31.259, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:36.259, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:41.260, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:46.260, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:51.260, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:24:56.261, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:01.261, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:06.262, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:11.262, 0, NVIDIA L40S, 98 %, 96 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:16.262, 0, NVIDIA L40S, 98 %, 98 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:21.263, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:26.263, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:31.264, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:36.264, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:41.265, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:46.265, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:51.265, 0, NVIDIA L40S, 100 %, 58 %, 20479 MiB, 46068 MiB
2026/04/12 15:25:56.266, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:01.266, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:06.267, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:11.267, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:16.267, 0, NVIDIA L40S, 100 %, 58 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:21.268, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:26.268, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:31.269, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:36.269, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:41.270, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:46.270, 0, NVIDIA L40S, 100 %, 50 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:51.270, 0, NVIDIA L40S, 98 %, 81 %, 20479 MiB, 46068 MiB
2026/04/12 15:26:56.271, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:01.271, 0, NVIDIA L40S, 93 %, 49 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:06.272, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:11.272, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:16.272, 0, NVIDIA L40S, 91 %, 90 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:21.273, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:26.273, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:31.274, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:36.274, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:41.275, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:46.275, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:51.275, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:27:56.276, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:01.276, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:06.277, 0, NVIDIA L40S, 100 %, 48 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:11.277, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:16.277, 0, NVIDIA L40S, 93 %, 81 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:21.279, 0, NVIDIA L40S, 100 %, 55 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:26.279, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:31.280, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:36.280, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:41.281, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:46.281, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:51.281, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:28:56.282, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:01.282, 0, NVIDIA L40S, 98 %, 98 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:06.283, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:11.283, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:16.283, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:21.284, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:26.284, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:31.285, 0, NVIDIA L40S, 100 %, 49 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:36.285, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:41.285, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:46.286, 0, NVIDIA L40S, 100 %, 52 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:51.286, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:29:56.287, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:01.287, 0, NVIDIA L40S, 100 %, 58 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:06.287, 0, NVIDIA L40S, 100 %, 55 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:11.288, 0, NVIDIA L40S, 100 %, 47 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:16.288, 0, NVIDIA L40S, 100 %, 50 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:21.289, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:26.289, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:31.289, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:36.290, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:41.290, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:46.291, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:51.291, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:30:56.292, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:01.292, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:06.292, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:11.293, 0, NVIDIA L40S, 100 %, 52 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:16.293, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:21.294, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:26.294, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:31.294, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:36.295, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:41.295, 0, NVIDIA L40S, 100 %, 58 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:46.296, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:51.296, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:31:56.297, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:32:01.297, 0, NVIDIA L40S, 98 %, 99 %, 20479 MiB, 46068 MiB
2026/04/12 15:32:06.297, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:32:11.298, 0, NVIDIA L40S, 100 %, 59 %, 20479 MiB, 46068 MiB
2026/04/12 15:32:16.298, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:32:21.299, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:32:26.299, 0, NVIDIA L40S, 100 %, 56 %, 20479 MiB, 46068 MiB
2026/04/12 15:32:31.299, 0, NVIDIA L40S, 98 %, 100 %, 20479 MiB, 46068 MiB
2026/04/12 15:32:36.300, 0, NVIDIA L40S, 0 %, 0 %, 20479 MiB, 46068 MiB
